id,departure,destination,date,company,model,leaveTime,leavePort,way,arriveTime,arrivePort,punctualRate,lowestPrice
766,西安,青岛,2月14日,深圳航空,ZH2578,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
767,西安,青岛,2月14日,中国国航,CA4638,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
768,西安,青岛,2月14日,华夏航空,G58456,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
769,西安,青岛,2月14日,山东航空,SC2288,19:25,咸阳T2,非直飞,23:15,咸阳T2,100%,860
770,西安,青岛,2月14日,中国国航,CA8816,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
771,西安,青岛,2月14日,华夏航空,G58453,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
772,西安,青岛,2月14日,深圳航空,ZH3082,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
773,西安,青岛,2月14日,山东航空,SC8816,23:15,咸阳T2,直飞,01:25,胶东T1,100%,860
774,西安,青岛,2月14日,山东航空,SC8820,14:55,咸阳T2,直飞,16:55,胶东T1,50%,1130
775,西安,青岛,2月14日,深圳航空,ZH2726,14:55,咸阳T2,直飞,16:55,胶东T1,50%,1130
776,西安,青岛,2月14日,华夏航空,G58455,14:55,咸阳T2,直飞,16:55,胶东T1,50%,1130
777,西安,青岛,2月14日,中国国航,CA8820,14:55,咸阳T2,直飞,16:55,胶东T1,50%,1130
778,西安,南京,2月14日,东方航空,MU2896,22:10,咸阳T3,直飞,00:15,禄口T2,63%,339
779,西安,南京,2月14日,东方航空,MU2886,21:05,咸阳T3,直飞,22:55,禄口T2,100%,359
780,西安,南京,2月14日,吉祥航空,HO1688,20:30,咸阳T3,直飞,22:25,禄口T1,90%,370
781,西安,南京,2月14日,深圳航空,ZH5138,20:30,咸阳T3,直飞,22:25,禄口T1,90%,370
782,西安,南京,2月14日,海航旗下天津航空,GS7657,13:55,咸阳T2,直飞,15:50,禄口T1,100%,415
783,西安,南京,2月14日,东方航空,MU2796,18:25,咸阳T3,直飞,20:25,禄口T2,87%,488
784,西安,南京,2月14日,海南航空,HU7505,08:25,咸阳T2,直飞,10:30,禄口T1,66%,490
785,西安,南京,2月14日,东方航空,MU2770,15:05,咸阳T3,直飞,16:55,禄口T2,100%,578
786,西安,南京,2月14日,厦门航空,MF3073,18:25,咸阳T3,直飞,20:25,禄口T2,87%,640
787,西安,南京,2月14日,厦门航空,MF3071,21:05,咸阳T3,直飞,22:55,禄口T2,100%,640
788,西安,南京,2月14日,厦门航空,MF3069,22:10,咸阳T3,直飞,00:15,禄口T2,63%,640
789,西安,南京,2月14日,东方航空,MU3692,20:30,咸阳T3,直飞,22:25,禄口T1,90%,760
790,西安,海口,2月14日,海南航空,HU7566,20:05,咸阳T2,非直飞,00:50,咸阳T2,80%,650
791,西安,海口,2月14日,海航旗下首都航,JD5523,06:45,咸阳T2,直飞,09:45,美兰T1,50%,660
792,西安,海口,2月14日,海南航空,HU7266,16:50,咸阳T2,直飞,19:50,美兰T2,94%,930
793,西安,海口,2月14日,海南航空,HU7166,15:45,咸阳T2,直飞,19:00,美兰T2,81%,1060
794,西安,海口,2月14日,海航旗下长安航,9H8343,13:15,咸阳T2,非直飞,17:50,咸阳T2,100%,1635
795,西安,厦门,2月14日,海航旗下长安航,9H6017,12:50,咸阳T2,非直飞,18:05,咸阳T2,96%,450
796,西安,厦门,2月14日,海航旗下天津航空,GS7633,07:45,咸阳T2,非直飞,11:40,咸阳T2,66%,515
797,西安,厦门,2月14日,厦门航空,MF8208,21:45,咸阳T3,直飞,00:20,高崎T3,46%,540
798,西安,厦门,2月14日,海航旗下首都航,JD5105,13:50,咸阳T2,非直飞,17:55,咸阳T2,81%,570
799,西安,厦门,2月14日,东方航空,MU9905,17:10,咸阳T3,直飞,20:00,高崎T4,87%,583
800,西安,厦门,2月14日,海航旗下天津航空,GS7687,08:50,咸阳T2,非直飞,13:30,咸阳T2,95%,615
801,西安,厦门,2月14日,长龙航空,GJ5963,17:10,咸阳T3,直飞,20:00,高崎T4,87%,620
802,西安,厦门,2月14日,河北航空,NS8208,21:45,咸阳T3,直飞,00:20,高崎T3,46%,620
803,西安,厦门,2月14日,长龙航空,GJ5352,21:45,咸阳T3,直飞,00:20,高崎T3,46%,620
804,西安,厦门,2月14日,南方航空,CZ4188,21:45,咸阳T3,直飞,00:20,高崎T3,46%,630
805,西安,厦门,2月14日,河北航空,NS8248,14:20,咸阳T3,直飞,17:05,高崎T3,100%,720
806,西安,厦门,2月14日,厦门航空,MF8248,14:20,咸阳T3,直飞,17:05,高崎T3,100%,720
807,西安,厦门,2月14日,南方航空,CZ4218,14:20,咸阳T3,直飞,17:05,高崎T3,100%,730
808,西安,厦门,2月14日,东方航空,MU8158,14:20,咸阳T3,直飞,17:05,高崎T3,100%,1040
809,西安,厦门,2月14日,厦门航空,MF3314,17:10,咸阳T3,直飞,20:00,高崎T4,87%,1040
810,西安,厦门,2月14日,东方航空,MU8128,21:45,咸阳T3,直飞,00:20,高崎T3,46%,1040
811,西安,厦门,2月14日,海航旗下福州航,FU6700,20:20,咸阳T2,非直飞,00:30,咸阳T2,100%,1080
812,西安,厦门,2月14日,河北航空,NS8218,11:20,咸阳T3,直飞,14:10,高崎T3,91%,1120
813,西安,厦门,2月14日,厦门航空,MF8218,11:20,咸阳T3,直飞,14:10,高崎T3,91%,1120
814,西安,厦门,2月14日,东方航空,MU8136,11:20,咸阳T3,直飞,14:10,高崎T3,91%,1120
815,西安,厦门,2月14日,南方航空,CZ4196,11:20,咸阳T3,直飞,14:10,高崎T3,91%,1120
816,西安,哈尔滨,2月14日,海航旗下福州航,FU6628,06:50,咸阳T2,非直飞,11:25,咸阳T2,100%,440
817,西安,哈尔滨,2月14日,东方航空,MU2211,06:55,咸阳T3,非直飞,11:25,咸阳T3,77%,442
818,西安,哈尔滨,2月14日,海航旗下长安航,9H8365,06:10,咸阳T2,直飞,09:15,太平T2,57%,475
819,西安,哈尔滨,2月14日,海航旗下天津航空,GS7583,13:40,咸阳T2,非直飞,18:40,咸阳T2,87%,475
820,西安,哈尔滨,2月14日,幸福航空,JR1551,12:10,咸阳T2,非直飞,17:15,咸阳T2,83%,555
821,西安,哈尔滨,2月14日,华夏航空,G58667,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,580
822,西安,哈尔滨,2月14日,四川航空,3U8689,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,580
823,西安,哈尔滨,2月14日,长龙航空,GJ8633,09:05,咸阳T3,直飞,11:55,太平T2,100%,595
824,西安,哈尔滨,2月14日,四川航空,3U4741,09:05,咸阳T3,直飞,11:55,太平T2,100%,600
825,西安,哈尔滨,2月14日,东方航空,MU4047,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,670
826,西安,哈尔滨,2月14日,南方航空,CZ9461,06:55,咸阳T3,非直飞,11:45,咸阳T3,100%,680
827,西安,哈尔滨,2月14日,四川航空,3U8596,19:05,咸阳T3,直飞,22:15,太平T2,75%,780
828,西安,哈尔滨,2月14日,南方航空,CZ9430,19:05,咸阳T3,直飞,22:15,太平T2,75%,880
829,西安,哈尔滨,2月14日,厦门航空,MF3786,09:05,咸阳T3,直飞,11:55,太平T2,100%,1190
830,西安,哈尔滨,2月14日,东方航空,MU8275,09:05,咸阳T3,直飞,11:55,太平T2,100%,1310
831,西安,南宁,2月14日,华夏航空,G52917,06:40,咸阳T3,非直飞,10:25,咸阳T3,10%,400
832,西安,南宁,2月14日,昆明航空,KY5055,06:40,咸阳T3,非直飞,10:25,咸阳T3,10%,450
833,西安,南宁,2月14日,四川航空,3U4561,06:40,咸阳T3,非直飞,10:25,咸阳T3,10%,450
834,西安,南宁,2月14日,中国国航,CA9061,06:40,咸阳T3,非直飞,10:25,咸阳T3,10%,450
835,西安,南宁,2月14日,深圳航空,ZH2449,06:40,咸阳T3,非直飞,10:25,咸阳T3,10%,450
836,西安,南宁,2月14日,深圳航空,ZH9277,09:45,咸阳T2,直飞,12:20,吴圩T2,66%,500
837,西安,南宁,2月14日,中国国航,CA3637,09:45,咸阳T2,直飞,12:20,吴圩T2,66%,500
838,西安,南宁,2月14日,昆明航空,KY9277,09:45,咸阳T2,直飞,12:20,吴圩T2,66%,500
839,西安,南宁,2月14日,奥凯航空,BK2996,10:20,咸阳T3,直飞,12:50,吴圩T2,66%,500
840,西安,南宁,2月14日,瑞丽航空,DR2996,10:20,咸阳T3,直飞,12:50,吴圩T2,66%,500
841,西安,南宁,2月14日,海航旗下北部湾航,GX8812,15:20,咸阳T2,直飞,17:50,吴圩T2,100%,500
842,西安,南宁,2月14日,海南航空,HU1812,15:20,咸阳T2,直飞,17:50,吴圩T2,100%,500
843,西安,南宁,2月14日,四川航空,3U1580,18:10,咸阳T3,直飞,20:45,吴圩T2,87%,500
844,西安,南宁,2月14日,南方航空,CZ8226,18:10,咸阳T3,直飞,20:45,吴圩T2,87%,500
845,西安,济南,2月14日,华夏航空,G58667,06:55,咸阳T3,直飞,08:45,遥墙,100%,410
846,西安,济南,2月14日,四川航空,3U8689,06:55,咸阳T3,直飞,08:45,遥墙,100%,410
847,西安,济南,2月14日,南方航空,CZ9461,06:55,咸阳T3,直飞,08:45,遥墙,100%,430
848,西安,济南,2月14日,东方航空,MU4047,06:55,咸阳T3,直飞,08:45,遥墙,100%,470
849,西安,济南,2月14日,山东航空,SC8882,16:15,咸阳T2,直飞,17:55,遥墙,100%,520
850,西安,济南,2月14日,中国国航,CA8882,16:15,咸阳T2,直飞,17:55,遥墙,100%,520
851,西安,济南,2月14日,深圳航空,ZH2750,16:15,咸阳T2,直飞,17:55,遥墙,100%,520
852,西安,济南,2月14日,东方航空,MU2430,10:30,咸阳T3,直飞,12:10,遥墙,75%,598
853,西安,济南,2月14日,厦门航空,MF3251,10:30,咸阳T3,直飞,12:10,遥墙,75%,770
854,西安,天津,2月14日,海航旗下天津航空,GS7928,07:15,咸阳T2,直飞,09:10,滨海T2,100%,295
855,西安,天津,2月14日,中国国航,CA1252,20:05,咸阳T2,直飞,21:55,滨海T2,84%,350
856,西安,天津,2月14日,深圳航空,ZH1252,20:05,咸阳T2,直飞,21:55,滨海T2,84%,350
857,西安,天津,2月14日,海航旗下天津航空,GS7405,11:40,咸阳T2,直飞,13:30,滨海T2,100%,395
858,西安,天津,2月14日,海航旗下天津航空,GS7583,13:40,咸阳T2,直飞,15:35,滨海T2,93%,395
859,西安,天津,2月14日,海航旗下天津航空,GS7858,17:25,咸阳T2,直飞,19:25,滨海T2,80%,395
860,西安,大连,2月14日,东方航空,MU2297,13:35,咸阳T3,直飞,15:55,周水子,100%,662
861,西安,大连,2月14日,四川航空,3U5027,13:35,咸阳T3,直飞,15:55,周水子,100%,690
862,西安,大连,2月14日,四川航空,3U1408,18:35,咸阳T3,直飞,20:50,周水子,100%,690
863,西安,大连,2月14日,南方航空,CZ6580,18:35,咸阳T3,直飞,20:50,周水子,100%,690
864,西安,兰州,2月14日,深圳航空,ZH2039,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
865,西安,兰州,2月14日,山东航空,SC6037,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
866,西安,兰州,2月14日,长龙航空,GJ5039,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
867,西安,兰州,2月14日,中国国航,CA3915,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
868,西安,兰州,2月14日,西藏航空,TV6061,06:50,咸阳T2,直飞,08:10,中川T2,100%,460
869,西安,沈阳,2月14日,南方航空,CZ6416,22:25,咸阳T3,直飞,00:45,桃仙T3,66%,280
870,西安,沈阳,2月14日,东方航空,MU6499,21:55,咸阳T3,直飞,00:40,桃仙T3,100%,314
871,西安,沈阳,2月14日,四川航空,3U1386,22:25,咸阳T3,直飞,00:45,桃仙T3,66%,330
872,西安,沈阳,2月14日,南方航空,CZ6456,20:15,咸阳T3,直飞,23:00,桃仙T3,92%,340
873,西安,沈阳,2月14日,四川航空,3U1390,20:15,咸阳T3,直飞,23:00,桃仙T3,92%,340
874,西安,沈阳,2月14日,东方航空,MU2183,07:30,咸阳T3,直飞,09:50,桃仙T3,81%,349
875,西安,沈阳,2月14日,春秋航空,9C8832,10:45,咸阳T2,直飞,13:20,桃仙T3,96%,370
876,西安,长春,2月14日,东方航空,MU6525,20:05,咸阳T3,直飞,23:05,龙嘉T2,100%,598
877,西安,长春,2月14日,长龙航空,GJ5735,16:55,咸阳T3,直飞,20:05,龙嘉T2,100%,660
878,西安,长春,2月14日,四川航空,3U8363,16:55,咸阳T3,直飞,20:05,龙嘉T2,100%,660
879,西安,长春,2月14日,南方航空,CZ9365,16:55,咸阳T3,直飞,20:05,龙嘉T2,100%,750
880,西安,长春,2月14日,东方航空,MU2271,14:40,咸阳T3,直飞,17:30,龙嘉T2,100%,757
881,西安,长春,2月14日,东方航空,MU3977,16:55,咸阳T3,直飞,20:05,龙嘉T2,100%,940
882,西安,福州,2月14日,海航旗下福州航,FU6524,07:50,咸阳T2,非直飞,11:55,咸阳T2,66%,498
883,西安,福州,2月14日,厦门航空,MF8272,19:10,咸阳T3,直飞,21:55,长乐,100%,670
884,西安,福州,2月14日,河北航空,NS8272,19:10,咸阳T3,直飞,21:55,长乐,100%,670
885,西安,福州,2月14日,南方航空,CZ4240,19:10,咸阳T3,直飞,21:55,长乐,100%,730
886,西安,福州,2月14日,成都航空,EU2298,13:25,咸阳T3,非直飞,18:00,咸阳T3,100%,760
887,西安,福州,2月14日,海航旗下福州航,FU6526,12:25,咸阳T2,直飞,14:55,长乐,33%,800
888,西安,福州,2月14日,海南航空,HU6526,12:25,咸阳T2,直飞,14:55,长乐,33%,810
889,西安,福州,2月14日,长龙航空,GJ5378,12:40,咸阳T3,直飞,15:30,长乐,88%,820
890,西安,福州,2月14日,厦门航空,MF8270,12:40,咸阳T3,直飞,15:30,长乐,88%,820
891,西安,福州,2月14日,河北航空,NS8270,12:40,咸阳T3,直飞,15:30,长乐,88%,820
892,西安,福州,2月14日,南方航空,CZ4238,12:40,咸阳T3,直飞,15:30,长乐,88%,830
893,西安,福州,2月14日,东方航空,MU8176,12:40,咸阳T3,直飞,15:30,长乐,88%,840
894,西安,福州,2月14日,东方航空,MU8178,19:10,咸阳T3,直飞,21:55,长乐,100%,840
895,西安,丽江,2月14日,山东航空,SC6021,15:05,咸阳T2,直飞,17:40,三义  ,100%,670
896,西安,丽江,2月14日,西藏航空,TV6031,15:05,咸阳T2,直飞,17:40,三义  ,100%,670
897,西安,丽江,2月14日,深圳航空,ZH2021,15:05,咸阳T2,直飞,17:40,三义  ,100%,670
898,西安,丽江,2月14日,中国国航,CA3905,15:05,咸阳T2,直飞,17:40,三义  ,100%,670
899,西安,丽江,2月14日,长龙航空,GJ5021,15:05,咸阳T2,直飞,17:40,三义  ,100%,670
900,西安,北京,2月15日,东方航空,MU2119,22:30,咸阳T3,直飞,00:40,大兴,100%,271
901,西安,北京,2月15日,东方航空,MU2107,12:00,咸阳T3,直飞,14:10,大兴,33%,362
902,西安,北京,2月15日,东方航空,MU2109,13:30,咸阳T3,直飞,15:40,大兴,91%,362
903,西安,北京,2月15日,海南航空,HU7538,22:00,咸阳T2,直飞,00:30,首都T2,100%,370
904,西安,北京,2月15日,海南航空,HU7338,18:30,咸阳T2,直飞,20:55,首都T2,100%,450
905,西安,北京,2月15日,深圳航空,ZH1206,08:30,咸阳T2,直飞,10:45,首都T3,100%,500
906,西安,北京,2月15日,中国国航,CA1206,08:30,咸阳T2,直飞,10:45,首都T3,100%,500
907,西安,北京,2月15日,深圳航空,ZH1236,20:30,咸阳T2,直飞,22:45,首都T3,94%,500
908,西安,北京,2月15日,中国国航,CA1236,20:30,咸阳T2,直飞,22:45,首都T3,94%,500
909,西安,北京,2月15日,中国国航,CA1232,11:00,咸阳T2,直飞,13:15,首都T3,100%,550
910,西安,北京,2月15日,深圳航空,ZH1232,11:00,咸阳T2,直飞,13:15,首都T3,100%,550
911,西安,北京,2月15日,中国国航,CA1210,14:00,咸阳T2,直飞,16:15,首都T3,94%,550
912,西安,北京,2月15日,深圳航空,ZH1210,14:00,咸阳T2,直飞,16:15,首都T3,94%,550
913,西安,北京,2月15日,华夏航空,G58189,18:20,咸阳T2,直飞,20:35,首都T3,86%,550
914,西安,北京,2月15日,深圳航空,ZH1202,18:20,咸阳T2,直飞,20:35,首都T3,86%,550
915,西安,北京,2月15日,中国国航,CA1202,18:20,咸阳T2,直飞,20:35,首都T3,86%,550
916,西安,北京,2月15日,厦门航空,MF3278,22:30,咸阳T3,直飞,00:40,大兴,100%,1120
917,西安,上海,2月15日,四川航空,3U1318,07:30,咸阳T3,直飞,10:00,浦东T2,100%,580
918,西安,上海,2月15日,南方航空,CZ6168,07:30,咸阳T3,直飞,10:00,浦东T2,100%,580
919,西安,上海,2月15日,东方航空,MU2239,06:30,咸阳T3,直飞,08:55,虹桥T2,100%,595
920,西安,上海,2月15日,吉祥航空,HO5516,12:30,咸阳T2,直飞,14:45,浦东T2,66%,650
921,西安,上海,2月15日,深圳航空,ZH4096,12:30,咸阳T2,直飞,14:45,浦东T2,66%,650
922,西安,上海,2月15日,中国国航,CA8326,12:30,咸阳T2,直飞,14:45,浦东T2,66%,650
923,西安,上海,2月15日,东方航空,MU2225,13:50,咸阳T3,直飞,16:15,浦东T1,50%,680
924,西安,上海,2月15日,吉祥航空,HO1010,16:30,咸阳T3,直飞,19:05,浦东T2,60%,720
925,西安,上海,2月15日,深圳航空,ZH5004,16:30,咸阳T3,直飞,19:05,浦东T2,60%,720
926,西安,上海,2月15日,春秋航空,9C8948,19:00,咸阳T2,直飞,21:05,虹桥T1,50%,720
927,西安,上海,2月15日,春秋航空,9C8846,21:30,咸阳T2,直飞,23:55,虹桥T1,100%,720
928,西安,上海,2月15日,东方航空,MU2153,10:00,咸阳T3,直飞,12:15,虹桥T2,93%,765
929,西安,上海,2月15日,四川航空,3U5015,13:50,咸阳T3,直飞,16:15,浦东T1,50%,800
930,西安,上海,2月15日,吉祥航空,HO1212,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,820
931,西安,上海,2月15日,深圳航空,ZH5088,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,820
932,西安,上海,2月15日,中国国航,CA3270,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,820
933,西安,上海,2月15日,吉祥航空,HO5612,10:00,咸阳T3,直飞,12:15,虹桥T2,93%,900
934,西安,上海,2月15日,上海航空,FM9202,12:00,咸阳T3,直飞,14:20,虹桥T2,96%,996
935,西安,上海,2月15日,东方航空,MU3406,15:30,咸阳T3,直飞,17:50,虹桥T2,21%,1090
936,西安,上海,2月15日,东方航空,MU3416,16:30,咸阳T3,直飞,19:05,浦东T2,60%,1090
937,西安,上海,2月15日,厦门航空,MF3134,06:30,咸阳T3,直飞,08:55,虹桥T2,100%,1110
938,西安,上海,2月15日,东方航空,MU8360,12:00,咸阳T3,直飞,14:20,虹桥T2,96%,1345
939,西安,广州,2月15日,九元航空,AQ1106,22:30,咸阳T2,直飞,01:15,白云T1,91%,579
940,西安,广州,2月15日,海南航空,HU7857,15:30,咸阳T2,直飞,18:25,白云T1,100%,650
941,西安,广州,2月15日,东方航空,MU2301,09:30,咸阳T3,直飞,12:25,白云T1,76%,677
942,西安,广州,2月15日,四川航空,3U1070,09:00,咸阳T3,直飞,11:50,白云T2,90%,680
943,西安,广州,2月15日,南方航空,CZ3216,09:00,咸阳T3,直飞,11:50,白云T2,90%,680
944,西安,广州,2月15日,吉祥航空,HO5634,09:30,咸阳T3,直飞,12:25,白云T1,76%,680
945,西安,广州,2月15日,四川航空,3U1072,20:00,咸阳T3,直飞,22:45,白云T2,100%,680
946,西安,广州,2月15日,南方航空,CZ3218,20:00,咸阳T3,直飞,22:45,白云T2,100%,680
947,西安,广州,2月15日,四川航空,3U1084,13:00,咸阳T3,直飞,15:45,白云T2,100%,700
948,西安,广州,2月15日,南方航空,CZ3238,13:00,咸阳T3,直飞,15:45,白云T2,100%,700
949,西安,广州,2月15日,四川航空,3U1080,15:00,咸阳T3,直飞,17:50,白云T2,88%,700
950,西安,广州,2月15日,南方航空,CZ3232,15:00,咸阳T3,直飞,17:50,白云T2,88%,700
951,西安,广州,2月15日,中国国航,CA3424,17:30,咸阳T2,直飞,20:25,白云T1,100%,750
952,西安,广州,2月15日,深圳航空,ZH9224,17:30,咸阳T2,直飞,20:25,白云T1,100%,750
953,西安,广州,2月15日,华夏航空,G59042,17:30,咸阳T2,直飞,20:25,白云T1,100%,750
954,西安,广州,2月15日,昆明航空,KY9224,17:30,咸阳T2,直飞,20:25,白云T1,100%,750
955,西安,广州,2月15日,中国国航,CA3522,12:30,咸阳T2,直飞,15:25,白云T1,100%,760
956,西安,广州,2月15日,深圳航空,ZH9222,12:30,咸阳T2,直飞,15:25,白云T1,100%,760
957,西安,广州,2月15日,华夏航空,G59040,12:30,咸阳T2,直飞,15:25,白云T1,100%,760
958,西安,广州,2月15日,昆明航空,KY9222,12:30,咸阳T2,直飞,15:25,白云T1,100%,760
959,西安,广州,2月15日,厦门航空,MF1213,09:00,咸阳T3,直飞,11:50,白云T2,90%,910
960,西安,广州,2月15日,厦门航空,MF1235,13:00,咸阳T3,直飞,15:45,白云T2,100%,910
961,西安,广州,2月15日,厦门航空,MF1229,15:00,咸阳T3,直飞,17:50,白云T2,88%,910
962,西安,广州,2月15日,厦门航空,MF1215,20:00,咸阳T3,直飞,22:45,白云T2,100%,910
963,西安,深圳,2月15日,奥凯航空,BK2763,09:20,咸阳T3,非直飞,13:40,咸阳T3,85%,787
964,西安,深圳,2月15日,瑞丽航空,DR2763,09:20,咸阳T3,非直飞,13:40,咸阳T3,85%,790
965,西安,深圳,2月15日,四川航空,3U1088,07:05,咸阳T3,直飞,09:50,宝安T3,90%,820
966,西安,深圳,2月15日,南方航空,CZ3280,07:05,咸阳T3,直飞,09:50,宝安T3,90%,820
967,西安,深圳,2月15日,四川航空,3U1076,07:55,咸阳T3,直飞,10:45,宝安T3,61%,840
968,西安,深圳,2月15日,南方航空,CZ3226,07:55,咸阳T3,直飞,10:45,宝安T3,61%,840
969,西安,深圳,2月15日,深圳航空,ZH9218,09:10,咸阳T2,直飞,11:55,宝安T3,100%,900
970,西安,深圳,2月15日,海南航空,HU7869,11:05,咸阳T2,直飞,14:10,宝安T3,66%,900
971,西安,深圳,2月15日,海南航空,HU7873,14:05,咸阳T2,直飞,17:05,宝安T3,80%,900
972,西安,深圳,2月15日,华夏航空,G59036,09:10,咸阳T2,直飞,11:55,宝安T3,100%,910
973,西安,深圳,2月15日,昆明航空,KY9218,09:10,咸阳T2,直飞,11:55,宝安T3,100%,910
974,西安,深圳,2月15日,中国国航,CA3472,09:10,咸阳T2,直飞,11:55,宝安T3,100%,910
975,西安,深圳,2月15日,中国国航,CA3358,14:55,咸阳T2,直飞,18:05,宝安T3,50%,910
976,西安,深圳,2月15日,深圳航空,ZH9210,14:55,咸阳T2,直飞,18:05,宝安T3,50%,910
977,西安,深圳,2月15日,华夏航空,G59028,14:55,咸阳T2,直飞,18:05,宝安T3,50%,910
978,西安,深圳,2月15日,昆明航空,KY9210,14:55,咸阳T2,直飞,18:05,宝安T3,50%,910
979,西安,深圳,2月15日,四川航空,3U1272,16:55,咸阳T3,直飞,20:00,宝安T3,68%,1000
980,西安,深圳,2月15日,南方航空,CZ3794,16:55,咸阳T3,直飞,20:00,宝安T3,68%,1000
981,西安,深圳,2月15日,春秋航空,9C8754,10:15,咸阳T2,直飞,13:20,宝安T3,50%,1040
982,西安,深圳,2月15日,厦门航空,MF1265,07:05,咸阳T3,直飞,09:50,宝安T3,90%,1170
983,西安,深圳,2月15日,厦门航空,MF1223,07:55,咸阳T3,直飞,10:45,宝安T3,61%,1170
984,西安,深圳,2月15日,厦门航空,MF1681,16:55,咸阳T3,直飞,20:00,宝安T3,68%,1170
985,西安,昆明,2月15日,海航旗下祥鹏航,8L9886,23:15,咸阳T2,直飞,01:30,长水,88%,410
986,西安,昆明,2月15日,东方航空,MU2181,07:35,咸阳T3,直飞,09:50,长水,100%,432
987,西安,昆明,2月15日,海航旗下天津航空,GS7857,10:35,咸阳T2,直飞,12:50,长水,57%,455
988,西安,昆明,2月15日,东方航空,MU2207,15:25,咸阳T3,直飞,18:00,长水,96%,508
989,西安,昆明,2月15日,东方航空,MU5724,17:35,咸阳T3,直飞,19:55,长水,100%,508
990,西安,成都,2月15日,四川航空,3U1349,15:45,咸阳T3,直飞,17:40,双流T2,100%,350
991,西安,成都,2月15日,南方航空,CZ6249,15:45,咸阳T3,直飞,17:40,双流T2,100%,350
992,西安,成都,2月15日,四川航空,3U8354,12:20,咸阳T3,直飞,14:05,双流T1,100%,380
993,西安,成都,2月15日,南方航空,CZ9360,12:20,咸阳T3,直飞,14:05,双流T1,100%,430
994,西安,成都,2月15日,东方航空,MU3974,12:20,咸阳T3,直飞,14:05,双流T1,100%,520
995,西安,重庆,2月15日,东方航空,MU2261,07:40,咸阳T3,直飞,09:10,江北T3,100%,349
996,西安,重庆,2月15日,长龙航空,GJ5905,07:40,咸阳T3,直飞,09:10,江北T3,100%,410
997,西安,重庆,2月15日,四川航空,3U1407,12:05,咸阳T3,直飞,13:25,江北T3,100%,500
998,西安,重庆,2月15日,南方航空,CZ6579,12:05,咸阳T3,直飞,13:25,江北T3,100%,500
999,西安,重庆,2月15日,四川航空,3U8494,18:55,咸阳T3,直飞,20:15,江北T2,100%,530
1000,西安,重庆,2月15日,厦门航空,MF5263,18:55,咸阳T3,直飞,20:15,江北T2,100%,540
1001,西安,重庆,2月15日,南方航空,CZ9384,18:55,咸阳T3,直飞,20:15,江北T2,100%,600
1002,西安,重庆,2月15日,厦门航空,MF3098,07:40,咸阳T3,直飞,09:10,江北T3,100%,680
1003,西安,重庆,2月15日,华夏航空,G52782,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,690
1004,西安,重庆,2月15日,深圳航空,ZH2440,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,690
1005,西安,重庆,2月15日,四川航空,3U4532,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,690
1006,西安,重庆,2月15日,昆明航空,KY5032,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,690
1007,西安,重庆,2月15日,中国国航,CA9040,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,690
1008,西安,重庆,2月15日,山东航空,SC3676,11:35,咸阳T3,非直飞,14:45,咸阳T3,92%,690
1009,西安,杭州,2月15日,东方航空,MU2291,07:15,咸阳T3,非直飞,10:35,咸阳T3,80%,391
1010,西安,杭州,2月15日,海航旗下首都航,JD5301,22:05,咸阳T2,直飞,00:35,萧山T3,50%,400
1011,西安,杭州,2月15日,长龙航空,GJ8658,17:35,咸阳T3,非直飞,21:25,咸阳T3,100%,455
1012,西安,杭州,2月15日,长龙航空,GJ8030,21:40,咸阳T3,直飞,00:15,萧山T3,100%,455
1013,西安,杭州,2月15日,吉祥航空,HO5624,07:15,咸阳T3,非直飞,10:35,咸阳T3,80%,460
1014,西安,杭州,2月15日,海南航空,HU7861,07:50,咸阳T2,直飞,10:20,萧山T3,83%,460
1015,西安,杭州,2月15日,四川航空,3U4746,17:35,咸阳T3,非直飞,21:25,咸阳T3,100%,460
1016,西安,杭州,2月15日,华夏航空,G58580,17:35,咸阳T3,非直飞,21:25,咸阳T3,100%,460
1017,西安,杭州,2月15日,华夏航空,G59400,21:40,咸阳T3,直飞,00:15,萧山T3,100%,460
1018,西安,杭州,2月15日,四川航空,3U4706,21:40,咸阳T3,直飞,00:15,萧山T3,100%,460
1019,西安,杭州,2月15日,东方航空,MU2379,18:45,咸阳T3,直飞,21:05,萧山T3,100%,468
