id,departure,destination,date,company,model,leaveTime,leavePort,way,arriveTime,arrivePort,punctualRate,lowestPrice
533,济南,西安,2月13日,中国国航,CA8881,13:20,遥墙,直飞,15:10,咸阳T2,100%,570
534,济南,西安,2月13日,深圳航空,ZH2749,13:20,遥墙,直飞,15:10,咸阳T2,100%,570
535,天津,西安,2月13日,海航旗下天津航空,GS7584,23:00,滨海T2,直飞,01:05,咸阳T2,100%,305
536,天津,西安,2月13日,海航旗下天津航空,GS7406,19:15,滨海T2,直飞,21:30,咸阳T2,100%,325
537,天津,西安,2月13日,海航旗下天津航空,GS7857,07:10,滨海T2,直飞,09:25,咸阳T2,66%,345
538,天津,西安,2月13日,中国国航,CA1251,16:40,滨海T2,直飞,18:50,咸阳T2,92%,430
539,天津,西安,2月13日,深圳航空,ZH1251,16:40,滨海T2,直飞,18:50,咸阳T2,92%,430
540,大连,西安,2月13日,四川航空,3U1407,08:00,周水子,直飞,10:45,咸阳T3,100%,690
541,大连,西安,2月13日,南方航空,CZ6579,08:00,周水子,直飞,10:45,咸阳T3,100%,690
542,大连,西安,2月13日,东方航空,MU2298,17:15,周水子,直飞,20:05,咸阳T3,100%,730
543,大连,西安,2月13日,四川航空,3U5028,17:15,周水子,直飞,20:05,咸阳T3,100%,760
544,兰州,西安,2月13日,西藏航空,TV6062,14:45,中川T2,直飞,15:55,咸阳T2,33%,457
545,兰州,西安,2月13日,山东航空,SC6038,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
546,兰州,西安,2月13日,长龙航空,GJ5040,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
547,兰州,西安,2月13日,中国国航,CA3916,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
548,兰州,西安,2月13日,深圳航空,ZH2040,14:45,中川T2,直飞,15:55,咸阳T2,33%,460
549,沈阳,西安,2月13日,东方航空,MU6500,06:25,桃仙T3,直飞,09:55,咸阳T3,100%,730
550,沈阳,西安,2月13日,东方航空,MU2184,10:45,桃仙T3,直飞,14:10,咸阳T3,100%,941
551,沈阳,西安,2月13日,南方航空,CZ6455,15:50,桃仙T3,直飞,19:05,咸阳T3,100%,1330
552,沈阳,西安,2月13日,四川航空,3U1389,15:50,桃仙T3,直飞,19:05,咸阳T3,100%,1330
553,长春,西安,2月13日,四川航空,3U8364,21:05,龙嘉T2,直飞,00:50,咸阳T3,100%,880
554,长春,西安,2月13日,长龙航空,GJ5736,21:05,龙嘉T2,直飞,00:50,咸阳T3,100%,880
555,长春,西安,2月13日,南方航空,CZ9366,21:05,龙嘉T2,直飞,00:50,咸阳T3,100%,940
556,长春,西安,2月13日,东方航空,MU3978,21:05,龙嘉T2,直飞,00:50,咸阳T3,100%,940
557,长春,西安,2月13日,东方航空,MU2272,18:45,龙嘉T2,直飞,22:05,咸阳T3,88%,989
558,福州,西安,2月13日,成都航空,EU2297,07:35,长乐,非直飞,12:20,长乐,100%,1180
559,福州,西安,2月13日,海航旗下福州航,FU6525,16:15,长乐,直飞,19:15,咸阳T2,66%,1270
560,福州,西安,2月13日,厦门航空,MF8269,08:20,长乐,直飞,11:25,咸阳T3,100%,1280
561,福州,西安,2月13日,海南航空,HU6525,16:15,长乐,直飞,19:15,咸阳T2,66%,1280
562,福州,西安,2月13日,长龙航空,GJ5377,08:20,长乐,直飞,11:25,咸阳T3,100%,1330
563,福州,西安,2月13日,河北航空,NS8269,08:20,长乐,直飞,11:25,咸阳T3,100%,1330
564,福州,西安,2月13日,南方航空,CZ4237,08:20,长乐,直飞,11:25,咸阳T3,100%,1330
565,福州,西安,2月13日,厦门航空,MF8271,15:05,长乐,直飞,18:05,咸阳T3,100%,1330
566,福州,西安,2月13日,南方航空,CZ4239,15:05,长乐,直飞,18:05,咸阳T3,100%,1330
567,福州,西安,2月13日,河北航空,NS8271,15:05,长乐,直飞,18:05,咸阳T3,100%,1330
568,福州,西安,2月13日,东方航空,MU8175,08:20,长乐,直飞,11:25,咸阳T3,100%,1430
569,福州,西安,2月13日,东方航空,MU8177,15:05,长乐,直飞,18:05,咸阳T3,100%,1430
570,丽江,西安,2月13日,山东航空,SC6022,22:05,三义  ,直飞,00:20,咸阳T2,100%,740
571,丽江,西安,2月13日,西藏航空,TV6032,22:05,三义  ,直飞,00:20,咸阳T2,100%,740
572,丽江,西安,2月13日,中国国航,CA3906,22:05,三义  ,直飞,00:20,咸阳T2,100%,740
573,丽江,西安,2月13日,长龙航空,GJ5022,22:05,三义  ,直飞,00:20,咸阳T2,100%,740
574,丽江,西安,2月13日,深圳航空,ZH2022,22:05,三义  ,直飞,00:20,咸阳T2,100%,740
575,北京,西安,2月14日,海南航空,HU7337,22:30,首都T2,直飞,01:05,咸阳T2,100%,320
576,北京,西安,2月14日,东方航空,MU2102,08:00,大兴,直飞,10:15,咸阳T3,91%,331
577,北京,西安,2月14日,东方航空,MU2104,08:30,大兴,直飞,10:45,咸阳T3,71%,368
578,北京,西安,2月14日,东方航空,MU2112,15:55,大兴,直飞,18:25,咸阳T3,100%,368
579,北京,西安,2月14日,海南航空,HU7537,18:25,首都T2,直飞,20:45,咸阳T2,100%,390
580,北京,西安,2月14日,中国国航,CA1231,07:30,首都T3,直飞,09:55,咸阳T2,85%,450
581,北京,西安,2月14日,深圳航空,ZH1231,07:30,首都T3,直飞,09:55,咸阳T2,85%,450
582,北京,西安,2月14日,深圳航空,ZH1205,20:00,首都T3,直飞,22:20,咸阳T2,100%,450
583,北京,西安,2月14日,中国国航,CA1205,20:00,首都T3,直飞,22:20,咸阳T2,100%,450
584,北京,西安,2月14日,深圳航空,ZH1235,17:00,首都T3,直飞,19:15,咸阳T2,100%,480
585,北京,西安,2月14日,中国国航,CA1235,17:00,首都T3,直飞,19:15,咸阳T2,100%,480
586,北京,西安,2月14日,深圳航空,ZH1201,14:30,首都T3,直飞,16:55,咸阳T2,96%,500
587,北京,西安,2月14日,华夏航空,G58190,14:30,首都T3,直飞,16:55,咸阳T2,96%,500
588,北京,西安,2月14日,中国国航,CA1201,14:30,首都T3,直飞,16:55,咸阳T2,96%,500
589,北京,西安,2月14日,中国国航,CA1209,09:55,首都T3,直飞,12:30,咸阳T2,91%,650
590,北京,西安,2月14日,深圳航空,ZH1209,09:55,首都T3,直飞,12:30,咸阳T2,91%,650
591,北京,西安,2月14日,厦门航空,MF3235,08:30,大兴,直飞,10:45,咸阳T3,71%,940
592,北京,西安,2月14日,厦门航空,MF3281,08:00,大兴,直飞,10:15,咸阳T3,91%,1120
593,上海,西安,2月14日,东方航空,MU2240,23:00,虹桥T2,直飞,01:35,咸阳T3,100%,232
594,上海,西安,2月14日,吉祥航空,HO5515,08:30,浦东T2,直飞,11:15,咸阳T2,75%,250
595,上海,西安,2月14日,中国国航,CA8325,08:30,浦东T2,直飞,11:15,咸阳T2,75%,250
596,上海,西安,2月14日,深圳航空,ZH4095,08:30,浦东T2,直飞,11:15,咸阳T2,75%,250
597,上海,西安,2月14日,四川航空,3U8212,20:50,浦东T2,直飞,23:30,咸阳T3,50%,250
598,上海,西安,2月14日,长龙航空,GJ5732,20:50,浦东T2,直飞,23:30,咸阳T3,50%,250
599,上海,西安,2月14日,海南航空,HU7846,12:55,浦东T2,直飞,15:45,咸阳T2,95%,420
600,上海,西安,2月14日,春秋航空,9C8947,14:25,虹桥T1,直飞,17:10,咸阳T2,100%,420
601,上海,西安,2月14日,东方航空,MU2226,11:25,浦东T1,直飞,14:15,咸阳T3,100%,426
602,上海,西安,2月14日,四川航空,3U5016,11:25,浦东T1,直飞,14:15,咸阳T3,100%,460
603,上海,西安,2月14日,春秋航空,9C8845,06:55,虹桥T1,直飞,09:30,咸阳T2,100%,500
604,上海,西安,2月14日,南方航空,CZ9314,20:50,浦东T2,直飞,23:30,咸阳T3,50%,520
605,上海,西安,2月14日,东方航空,MU3942,20:50,浦东T2,直飞,23:30,咸阳T3,50%,520
606,上海,西安,2月14日,四川航空,3U1317,19:55,浦东T2,直飞,22:50,咸阳T3,100%,550
607,上海,西安,2月14日,南方航空,CZ6167,19:55,浦东T2,直飞,22:50,咸阳T3,100%,550
608,上海,西安,2月14日,吉祥航空,HO1007,08:15,浦东T2,直飞,11:00,咸阳T3,100%,620
609,上海,西安,2月14日,中国国航,CA3269,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,620
610,上海,西安,2月14日,吉祥航空,HO1211,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,620
611,上海,西安,2月14日,深圳航空,ZH5087,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,620
612,上海,西安,2月14日,上海航空,FM9201,08:15,虹桥T2,直飞,10:55,咸阳T3,100%,672
613,上海,西安,2月14日,东方航空,MU8359,08:15,虹桥T2,直飞,10:55,咸阳T3,100%,864
614,上海,西安,2月14日,东方航空,MU2156,13:20,虹桥T2,直飞,15:50,咸阳T3,83%,960
615,上海,西安,2月14日,吉祥航空,HO5613,13:20,虹桥T2,直飞,15:50,咸阳T3,83%,1000
616,上海,西安,2月14日,东方航空,MU3405,11:50,虹桥T2,直飞,14:25,咸阳T3,100%,1090
617,上海,西安,2月14日,厦门航空,MF3135,23:00,虹桥T2,直飞,01:35,咸阳T3,100%,1110
618,广州,西安,2月14日,九元航空,AQ1105,06:20,白云T1,直飞,08:50,咸阳T2,100%,269
619,广州,西安,2月14日,南方航空,CZ3211,20:20,白云T2,直飞,22:55,咸阳T3,100%,280
620,广州,西安,2月14日,四川航空,3U1065,20:20,白云T2,直飞,22:55,咸阳T3,100%,280
621,广州,西安,2月14日,深圳航空,ZH9221,08:35,白云T1,直飞,11:10,咸阳T2,100%,300
622,广州,西安,2月14日,华夏航空,G59039,08:35,白云T1,直飞,11:10,咸阳T2,100%,300
623,广州,西安,2月14日,昆明航空,KY9221,08:35,白云T1,直飞,11:10,咸阳T2,100%,300
624,广州,西安,2月14日,中国国航,CA3521,08:35,白云T1,直飞,11:10,咸阳T2,100%,300
625,广州,西安,2月14日,四川航空,3U1083,08:55,白云T2,直飞,11:40,咸阳T3,100%,320
626,广州,西安,2月14日,南方航空,CZ3237,08:55,白云T2,直飞,11:40,咸阳T3,100%,320
627,广州,西安,2月14日,四川航空,3U1079,19:20,白云T2,直飞,22:00,咸阳T3,83%,480
628,广州,西安,2月14日,南方航空,CZ3231,19:20,白云T2,直飞,22:00,咸阳T3,83%,480
629,广州,西安,2月14日,东方航空,MU2302,13:40,白云T1,直飞,可减￥48,咸阳T3,88%,498
630,广州,西安,2月14日,海南航空,HU7227,10:00,白云T1,直飞,12:40,咸阳T2,100%,500
631,广州,西安,2月14日,吉祥航空,HO5635,13:40,白云T1,直飞,16:25,咸阳T3,88%,500
632,广州,西安,2月14日,海南航空,HU7858,19:55,白云T1,直飞,22:40,咸阳T2,100%,500
633,广州,西安,2月14日,南方航空,CZ3215,13:05,白云T2,直飞,15:45,咸阳T3,100%,510
634,广州,西安,2月14日,四川航空,3U1069,13:05,白云T2,直飞,15:45,咸阳T3,100%,510
635,广州,西安,2月14日,中国国航,CA3423,13:15,白云T1,直飞,16:10,咸阳T2,92%,570
636,广州,西安,2月14日,华夏航空,G59041,13:15,白云T1,直飞,16:10,咸阳T2,92%,570
637,广州,西安,2月14日,深圳航空,ZH9223,13:15,白云T1,直飞,16:10,咸阳T2,92%,570
638,广州,西安,2月14日,昆明航空,KY9223,13:15,白云T1,直飞,16:10,咸阳T2,92%,570
639,广州,西安,2月14日,厦门航空,MF1208,20:20,白云T2,直飞,22:55,咸阳T3,100%,680
640,广州,西安,2月14日,厦门航空,MF1234,08:55,白云T2,直飞,11:40,咸阳T3,100%,800
641,广州,西安,2月14日,厦门航空,MF1212,13:05,白云T2,直飞,15:45,咸阳T3,100%,800
642,广州,西安,2月14日,厦门航空,MF1228,19:20,白云T2,直飞,22:00,咸阳T3,83%,800
643,深圳,西安,2月14日,奥凯航空,BK2764,15:15,宝安T3,非直飞,19:35,宝安T3,81%,240
644,深圳,西安,2月14日,瑞丽航空,DR2764,15:15,宝安T3,非直飞,19:35,宝安T3,81%,240
645,深圳,西安,2月14日,春秋航空,9C8753,06:15,宝安T3,直飞,08:55,咸阳T2,100%,250
646,深圳,西安,2月14日,海南航空,HU7876,12:45,宝安T3,非直飞,18:00,宝安T3,96%,260
647,深圳,西安,2月14日,海南航空,HU7870,06:45,宝安T3,直飞,09:45,咸阳T2,50%,390
648,深圳,西安,2月14日,四川航空,3U1075,22:00,宝安T3,直飞,00:50,咸阳T3,100%,450
649,深圳,西安,2月14日,南方航空,CZ3225,22:00,宝安T3,直飞,00:50,咸阳T3,100%,450
650,深圳,西安,2月14日,南方航空,CZ3793,21:15,宝安T3,直飞,23:55,咸阳T3,100%,620
651,深圳,西安,2月14日,四川航空,3U1271,21:15,宝安T3,直飞,23:55,咸阳T3,100%,620
652,深圳,西安,2月14日,中国国航,CA3469,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
653,深圳,西安,2月14日,华夏航空,G59033,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
654,深圳,西安,2月14日,深圳航空,ZH9215,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
655,深圳,西安,2月14日,昆明航空,KY9215,19:25,宝安T3,直飞,22:20,咸阳T2,100%,660
656,深圳,西安,2月14日,海南航空,HU7874,10:10,宝安T3,直飞,13:00,咸阳T2,85%,690
657,深圳,西安,2月14日,四川航空,3U1087,10:55,宝安T3,直飞,13:50,咸阳T3,75%,710
658,深圳,西安,2月14日,南方航空,CZ3279,10:55,宝安T3,直飞,13:50,咸阳T3,75%,710
659,深圳,西安,2月14日,中国国航,CA3357,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
660,深圳,西安,2月14日,华夏航空,G59027,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
661,深圳,西安,2月14日,昆明航空,KY9209,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
662,深圳,西安,2月14日,深圳航空,ZH9209,11:10,宝安T3,直飞,13:50,咸阳T2,92%,710
663,深圳,西安,2月14日,厦门航空,MF1222,22:00,宝安T3,直飞,00:50,咸阳T3,100%,880
664,深圳,西安,2月14日,厦门航空,MF1264,10:55,宝安T3,直飞,13:50,咸阳T3,75%,1020
665,深圳,西安,2月14日,厦门航空,MF1680,21:15,宝安T3,直飞,23:55,咸阳T3,100%,1020
666,昆明,西安,2月14日,海航旗下祥鹏航,8L9885,19:45,长水,直飞,22:05,咸阳T2,100%,410
667,昆明,西安,2月14日,长龙航空,GJ5733,06:30,长水,直飞,08:45,咸阳T3,100%,460
668,昆明,西安,2月14日,四川航空,3U8229,06:30,长水,直飞,08:45,咸阳T3,100%,460
669,昆明,西安,2月14日,海航旗下天津航空,GS7858,13:55,长水,直飞,16:05,咸阳T2,28%,480
670,昆明,西安,2月14日,东方航空,MU5727,08:20,长水,直飞,10:30,咸阳T3,100%,508
671,昆明,西安,2月14日,东方航空,MU2182,10:55,长水,直飞,13:20,咸阳T3,100%,508
672,昆明,西安,2月14日,东方航空,MU5723,14:20,长水,直飞,16:30,咸阳T3,100%,508
673,昆明,西安,2月14日,南方航空,CZ9323,06:30,长水,直飞,08:45,咸阳T3,100%,540
674,昆明,西安,2月14日,南方航空,CZ6416,19:05,长水,直飞,21:20,咸阳T3,100%,660
675,昆明,西安,2月14日,四川航空,3U1386,19:05,长水,直飞,21:20,咸阳T3,100%,660
676,昆明,西安,2月14日,东方航空,MU2208,19:20,长水,直飞,21:35,咸阳T3,83%,678
677,成都,西安,2月14日,四川航空,3U8355,14:20,双流T1,直飞,15:55,咸阳T3,100%,490
678,成都,西安,2月14日,东方航空,MU3975,14:20,双流T1,直飞,15:55,咸阳T3,100%,520
679,成都,西安,2月14日,南方航空,CZ9361,14:20,双流T1,直飞,15:55,咸阳T3,100%,530
680,重庆,西安,2月14日,深圳航空,ZH2439,07:25,江北T2,非直飞,10:35,江北T2,33%,510
681,重庆,西安,2月14日,华夏航空,G52781,07:25,江北T2,非直飞,10:35,江北T2,33%,510
682,重庆,西安,2月14日,中国国航,CA9039,07:25,江北T2,非直飞,10:35,江北T2,33%,510
683,重庆,西安,2月14日,山东航空,SC3675,07:25,江北T2,非直飞,10:35,江北T2,33%,510
684,重庆,西安,2月14日,四川航空,3U4531,07:25,江北T2,非直飞,10:35,江北T2,33%,510
685,重庆,西安,2月14日,昆明航空,KY5031,07:25,江北T2,非直飞,10:35,江北T2,33%,510
686,重庆,西安,2月14日,四川航空,3U1408,15:35,江北T3,直飞,17:05,咸阳T3,100%,520
687,重庆,西安,2月14日,南方航空,CZ6580,15:35,江北T3,直飞,17:05,咸阳T3,100%,520
688,重庆,西安,2月14日,东方航空,MU2262,10:25,江北T3,直飞,11:50,咸阳T3,87%,528
689,重庆,西安,2月14日,长龙航空,GJ5906,10:25,江北T3,直飞,11:50,咸阳T3,87%,550
690,重庆,西安,2月14日,厦门航空,MF3099,10:25,江北T3,直飞,11:50,咸阳T3,87%,880
691,杭州,西安,2月14日,厦门航空,MF8289,06:40,萧山T3,直飞,09:25,咸阳T3,100%,280
692,杭州,西安,2月14日,海航旗下首都航,JD5302,17:20,萧山T3,直飞,19:55,咸阳T2,66%,280
693,杭州,西安,2月14日,长龙航空,GJ8029,07:15,萧山T3,直飞,09:55,咸阳T3,50%,300
694,杭州,西安,2月14日,东方航空,MU2292,11:40,萧山T3,非直飞,16:00,萧山T3,50%,367
695,杭州,西安,2月14日,长龙航空,GJ8657,19:45,萧山T3,非直飞,00:15,萧山T3,100%,385
696,杭州,西安,2月14日,四川航空,3U4705,07:15,萧山T3,直飞,09:55,咸阳T3,50%,390
697,杭州,西安,2月14日,华夏航空,G59399,07:15,萧山T3,直飞,09:55,咸阳T3,50%,390
698,杭州,西安,2月14日,吉祥航空,HO5625,11:40,萧山T3,非直飞,16:00,萧山T3,50%,390
699,杭州,西安,2月14日,华夏航空,G58579,19:45,萧山T3,非直飞,00:15,萧山T3,100%,390
700,杭州,西安,2月14日,四川航空,3U4745,19:45,萧山T3,非直飞,00:15,萧山T3,100%,390
701,杭州,西安,2月14日,河北航空,NS8289,06:40,萧山T3,直飞,09:25,咸阳T3,100%,420
702,杭州,西安,2月14日,南方航空,CZ4251,06:40,萧山T3,直飞,09:25,咸阳T3,100%,420
703,杭州,西安,2月14日,东方航空,MU2380,22:15,萧山T3,直飞,00:45,咸阳T3,100%,432
704,杭州,西安,2月14日,华夏航空,G58060,08:15,萧山T1,直飞,10:40,咸阳T2,75%,460
705,杭州,西安,2月14日,中国国航,CA1903,08:15,萧山T1,直飞,10:40,咸阳T2,75%,460
706,杭州,西安,2月14日,深圳航空,ZH1903,08:15,萧山T1,直飞,10:40,咸阳T2,75%,460
707,杭州,西安,2月14日,四川航空,3U5042,22:15,萧山T3,直飞,00:45,咸阳T3,100%,460
708,杭州,西安,2月14日,东方航空,MU6596,15:30,萧山T3,直飞,18:15,咸阳T3,85%,528
709,杭州,西安,2月14日,海南航空,HU7862,11:30,萧山T3,直飞,14:05,咸阳T2,100%,540
710,杭州,西安,2月14日,中国国航,CA1905,15:20,萧山T1,直飞,17:45,咸阳T2,94%,540
711,杭州,西安,2月14日,深圳航空,ZH1905,15:20,萧山T1,直飞,17:45,咸阳T2,94%,540
712,杭州,西安,2月14日,海南航空,HU7868,16:45,萧山T3,直飞,19:20,咸阳T2,100%,540
713,杭州,西安,2月14日,厦门航空,MF3708,07:15,萧山T3,直飞,09:55,咸阳T3,50%,630
714,杭州,西安,2月14日,厦门航空,MF3792,19:45,萧山T3,非直飞,00:15,萧山T3,100%,630
715,杭州,西安,2月14日,华夏航空,G52908,12:15,萧山T1,非直飞,17:05,萧山T1,70%,690
716,杭州,西安,2月14日,东方航空,MU8187,06:40,萧山T3,直飞,09:25,咸阳T3,100%,700
717,杭州,西安,2月14日,深圳航空,ZH2442,12:15,萧山T1,非直飞,17:05,萧山T1,70%,710
718,杭州,西安,2月14日,昆明航空,KY5054,12:15,萧山T1,非直飞,17:05,萧山T1,70%,710
719,杭州,西安,2月14日,山东航空,SC3702,12:15,萧山T1,非直飞,17:05,萧山T1,70%,710
720,杭州,西安,2月14日,四川航空,3U4560,12:15,萧山T1,非直飞,17:05,萧山T1,70%,710
721,杭州,西安,2月14日,厦门航空,MF3091,22:15,萧山T3,直飞,00:45,咸阳T3,100%,710
722,三亚,西安,2月14日,东方航空,MU3996,12:35,凤凰T1,非直飞,17:20,凤凰T1,33%,2000
723,三亚,西安,2月14日,南方航空,CZ9392,12:35,凤凰T1,非直飞,17:20,凤凰T1,33%,2000
724,三亚,西安,2月14日,长龙航空,GJ5738,12:35,凤凰T1,非直飞,17:20,凤凰T1,33%,2000
725,三亚,西安,2月14日,四川航空,3U8512,12:35,凤凰T1,非直飞,17:20,凤凰T1,33%,2000
726,三亚,西安,2月14日,海航旗下天津航空,GS7546,13:15,凤凰T2,非直飞,18:05,凤凰T2,80%,2420
727,三亚,西安,2月14日,海航旗下首都航,JD5175,07:20,凤凰T2,直飞,10:25,咸阳T2,83%,2650
728,三亚,西安,2月14日,海南航空,HU7878,20:55,凤凰T1,直飞,00:10,咸阳T2,58%,2920
729,武汉,西安,2月14日,中国国航,CA8219,07:45,天河T3,直飞,09:10,咸阳T2,50%,340
730,武汉,西安,2月14日,深圳航空,ZH4077,07:45,天河T3,直飞,09:10,咸阳T2,50%,340
731,长沙,西安,2月14日,幸福航空,JR1502,22:45,黄花T1,直飞,00:45,咸阳T2,100%,270
732,长沙,西安,2月14日,海航旗下长安航,9H8340,21:35,黄花T2,直飞,23:30,咸阳T2,100%,355
733,长沙,西安,2月14日,南方航空,CZ3721,08:00,黄花T2,直飞,09:50,咸阳T3,75%,360
734,长沙,西安,2月14日,四川航空,3U1259,08:00,黄花T2,直飞,09:50,咸阳T3,75%,360
735,长沙,西安,2月14日,成都航空,EU2297,10:25,黄花T1,直飞,12:20,咸阳T3,100%,480
736,长沙,西安,2月14日,南方航空,CZ6566,16:15,黄花T2,直飞,18:05,咸阳T3,100%,530
737,长沙,西安,2月14日,四川航空,3U1402,16:15,黄花T2,直飞,18:05,咸阳T3,100%,530
738,乌鲁木齐,西安,2月14日,东方航空,MU2300,21:30,地窝堡T2,直飞,00:50,咸阳T3,90%,460
739,乌鲁木齐,西安,2月14日,江西航空,RY8940,17:30,地窝堡T3,直飞,21:15,咸阳T3,100%,500
740,乌鲁木齐,西安,2月14日,厦门航空,MF2046,17:30,地窝堡T3,直飞,21:15,咸阳T3,100%,530
741,乌鲁木齐,西安,2月14日,海航旗下长安航,9H6008,11:20,地窝堡T1,直飞,15:05,咸阳T2,57%,540
742,乌鲁木齐,西安,2月14日,海南航空,HU7867,08:05,地窝堡T2,直飞,11:45,咸阳T2,100%,580
743,乌鲁木齐,西安,2月14日,长龙航空,GJ5734,14:20,地窝堡T3,直飞,17:45,咸阳T3,42%,600
744,乌鲁木齐,西安,2月14日,四川航空,3U8230,14:20,地窝堡T3,直飞,17:45,咸阳T3,42%,600
745,乌鲁木齐,西安,2月14日,春秋航空,9C8846,17:05,地窝堡T2,直飞,20:25,咸阳T2,100%,630
746,乌鲁木齐,西安,2月14日,四川航空,3U1367,10:55,地窝堡T3,直飞,14:25,咸阳T3,100%,650
747,乌鲁木齐,西安,2月14日,南方航空,CZ6305,10:55,地窝堡T3,直飞,14:25,咸阳T3,100%,650
748,乌鲁木齐,西安,2月14日,四川航空,3U1559,13:20,地窝堡T3,直飞,16:45,咸阳T3,71%,650
749,乌鲁木齐,西安,2月14日,南方航空,CZ6951,13:20,地窝堡T3,直飞,16:45,咸阳T3,71%,650
750,乌鲁木齐,西安,2月14日,南方航空,CZ9324,14:20,地窝堡T3,直飞,17:45,咸阳T3,42%,830
751,乌鲁木齐,西安,2月14日,厦门航空,MF1089,13:20,地窝堡T3,直飞,16:45,咸阳T3,71%,900
752,乌鲁木齐,西安,2月14日,厦门航空,MF3499,21:30,地窝堡T2,直飞,00:50,咸阳T3,90%,1210
753,贵阳,西安,2月14日,海航旗下天津航空,GS7930,20:50,龙洞堡T2,直飞,22:45,咸阳T2,50%,503
754,贵阳,西安,2月14日,海航旗下长安航,9H8392,08:50,龙洞堡T2,直飞,10:50,咸阳T2,71%,505
755,青岛,西安,2月14日,华夏航空,G58454,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
756,青岛,西安,2月14日,中国国航,CA8819,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
757,青岛,西安,2月14日,山东航空,SC8819,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
758,青岛,西安,2月14日,深圳航空,ZH2725,06:35,胶东T1,直飞,08:50,咸阳T2,33%,820
759,青岛,西安,2月14日,华夏航空,G58457,14:15,胶东T1,非直飞,18:15,胶东T1,90%,890
760,青岛,西安,2月14日,深圳航空,ZH2577,14:15,胶东T1,非直飞,18:15,胶东T1,90%,890
761,青岛,西安,2月14日,中国国航,CA4637,14:15,胶东T1,非直飞,18:15,胶东T1,90%,890
762,青岛,西安,2月14日,山东航空,SC2287,14:15,胶东T1,非直飞,18:15,胶东T1,90%,890
763,青岛,西安,2月14日,中国国航,CA8815,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
764,青岛,西安,2月14日,深圳航空,ZH3081,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
765,青岛,西安,2月14日,山东航空,SC8815,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
766,青岛,西安,2月14日,华夏航空,G58452,09:55,胶东T1,直飞,12:15,咸阳T2,100%,970
767,南京,西安,2月14日,海航旗下天津航空,GS7658,10:40,禄口T1,直飞,12:50,咸阳T2,100%,185
768,南京,西安,2月14日,吉祥航空,HO1687,17:15,禄口T1,直飞,19:25,咸阳T3,96%,190
769,南京,西安,2月14日,深圳航空,ZH5137,17:15,禄口T1,直飞,19:25,咸阳T3,96%,190
770,南京,西安,2月14日,东方航空,MU2885,17:55,禄口T2,直飞,20:00,咸阳T3,100%,199
771,南京,西安,2月14日,东方航空,MU2895,18:35,禄口T2,直飞,20:40,咸阳T3,100%,219
772,南京,西安,2月14日,东方航空,MU2769,11:50,禄口T2,直飞,14:00,咸阳T3,91%,239
773,南京,西安,2月14日,海南航空,HU7506,11:30,禄口T1,直飞,13:45,咸阳T2,66%,270
774,南京,西安,2月14日,东方航空,MU2795,15:10,禄口T2,直飞,17:20,咸阳T3,100%,329
775,南京,西安,2月14日,厦门航空,MF3072,15:10,禄口T2,直飞,17:20,咸阳T3,100%,640
776,南京,西安,2月14日,厦门航空,MF3070,17:55,禄口T2,直飞,20:00,咸阳T3,100%,640
777,南京,西安,2月14日,厦门航空,MF3068,18:35,禄口T2,直飞,20:40,咸阳T3,100%,640
778,南京,西安,2月14日,东方航空,MU3691,17:15,禄口T1,直飞,19:25,咸阳T3,96%,760
779,海口,西安,2月14日,海航旗下长安航,9H8344,18:50,美兰T1,非直飞,23:40,美兰T1,86%,1445
780,海口,西安,2月14日,海南航空,HU7165,06:50,美兰T2,直飞,09:45,咸阳T2,75%,1860
781,海口,西安,2月14日,海南航空,HU7565,14:05,美兰T2,非直飞,19:00,美兰T2,83%,2030
782,海口,西安,2月14日,海南航空,HU7265,20:55,美兰T2,直飞,00:05,咸阳T2,88%,2030
783,海口,西安,2月14日,海航旗下首都航,JD5524,18:25,美兰T1,直飞,21:35,咸阳T2,92%,2200
784,厦门,西安,2月14日,海航旗下长安航,9H6018,19:05,高崎T4,非直飞,00:15,高崎T4,90%,395
785,厦门,西安,2月14日,海航旗下首都航,JD5106,18:55,高崎T4,非直飞,23:35,高崎T4,100%,450
786,厦门,西安,2月14日,海航旗下福州航,FU6699,07:05,高崎T4,非直飞,11:20,高崎T4,100%,498
787,厦门,西安,2月14日,海航旗下天津航空,GS7634,13:10,高崎T4,非直飞,17:20,高崎T4,100%,515
